t,v
2021-07-14T00:00:00Z,0.994276463
2021-07-15T00:00:00Z,0.991937311
2021-07-16T00:00:00Z,0.994582954
2021-07-17T00:00:00Z,1.024769944
2021-07-18T00:00:00Z,0.995524314
2021-07-19T00:00:00Z,0.996364665
2021-07-20T00:00:00Z,0.996062293
2021-07-21T00:00:00Z,1.000503766
2021-07-22T00:00:00Z,1.00340455
2021-07-23T00:00:00Z,0.98428383
2021-07-24T00:00:00Z,1.001711788
2021-07-25T00:00:00Z,1.000599571
2021-07-26T00:00:00Z,1.021424637
2021-07-27T00:00:00Z,1.008769096
2021-07-28T00:00:00Z,1.01103906
2021-07-29T00:00:00Z,1.043206325
2021-07-30T00:00:00Z,1.004626368
2021-07-31T00:00:00Z,1.003104079
2021-08-01T00:00:00Z,1.000936829
2021-08-02T00:00:00Z,1.000983927
2021-08-03T00:00:00Z,0.998598251
2021-08-04T00:00:00Z,1.002602446
2021-08-05T00:00:00Z,1.003084515
2021-08-06T00:00:00Z,1.007496342
2021-08-07T00:00:00Z,1.00499505
2021-08-08T00:00:00Z,1.003938752
2021-08-09T00:00:00Z,1.010878729
2021-08-10T00:00:00Z,1.007762559
2021-08-11T00:00:00Z,1.005183253
2021-08-12T00:00:00Z,1.002902772
2021-08-13T00:00:00Z,1.008976142
2021-08-14T00:00:00Z,1.010653796
2021-08-15T00:00:00Z,1.002008032
2021-08-16T00:00:00Z,1.004246262
2021-08-17T00:00:00Z,1.002093785
2021-08-18T00:00:00Z,1.004082292
2021-08-19T00:00:00Z,1.004236879
2021-08-20T00:00:00Z,1.007191975
2021-08-21T00:00:00Z,1.004373652
2021-08-22T00:00:00Z,1.004059461
2021-08-23T00:00:00Z,1.006562256
2021-08-24T00:00:00Z,1.000623352
2021-08-25T00:00:00Z,1.008365207
2021-08-26T00:00:00Z,1.002055708
2021-08-27T00:00:00Z,1.002079862
2021-08-28T00:00:00Z,1.001886389
2021-08-29T00:00:00Z,1.001104735
2021-08-30T00:00:00Z,1.00181689
2021-08-31T00:00:00Z,1.002215679
2021-09-01T00:00:00Z,1.002448778
2021-09-02T00:00:00Z,1.003855021
2021-09-03T00:00:00Z,1.003827189
2021-09-04T00:00:00Z,1.002749046
2021-09-05T00:00:00Z,1.002626492
2021-09-06T00:00:00Z,1.003151252
2021-09-07T00:00:00Z,0.998619331
2021-09-08T00:00:00Z,1.000071419
2021-09-09T00:00:00Z,1.003776339
2021-09-10T00:00:00Z,0.999983938
2021-09-11T00:00:00Z,1.000265128
2021-09-12T00:00:00Z,1.000772677
2021-09-13T00:00:00Z,0.999658053
2021-09-14T00:00:00Z,1.000995496
2021-09-15T00:00:00Z,1.003947043
2021-09-16T00:00:00Z,1.002425819
2021-09-17T00:00:00Z,1.001432194
2021-09-18T00:00:00Z,1.001914833
2021-09-19T00:00:00Z,1.00101264
2021-09-20T00:00:00Z,0.997384703
2021-09-21T00:00:00Z,0.998641894
2021-09-22T00:00:00Z,1.001233722
2021-09-23T00:00:00Z,1.000858111
2021-09-24T00:00:00Z,0.997815344
2021-09-25T00:00:00Z,0.99995884
2021-09-26T00:00:00Z,1.020923528
2021-09-27T00:00:00Z,1.000977625
2021-09-28T00:00:00Z,0.997606177
2021-09-29T00:00:00Z,1.000264471
2021-09-30T00:00:00Z,1.002675803
